Unnamed: 0.1,Unnamed: 0,Event Date,# Shows,Headliner,Support,Venue,City,State,Country,Market,Company Type,Currency,Promoter,Genre,Avg. Tickets Sold,Avg. Gross USD,Avg. Event Capacity,Avg. Capacity Sold,Ticket Price Min,Ticket Price Max,Ticket Price Avg. USD,Unnamed: 21,Month,Location,yt name,yt Channel ID,yt Title,yt Description,yt Published At,yt View Count,yt Subscriber Count,yt Video Count,sp artist_name,sp artist_genre,sp followers,sp popularity,day_of_week,is_holiday,Total population,Asian alone population,Asian percentage,County,Total_Population_County,Total_Asian_Population_County,Asian_Percentage_County
271,214,8/30/22,1,SEVENTEEN,,State Farm Arena,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,"HYBE, Live Nation",Asian Pop,9503,1132774.5,10741,88,59.5,179.5,119.2,,8,Atlanta_Georgia_United States,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,"#SEVENTEEN Official Youtube
#세븐틴 공식 유튜브
",2012-11-16T08:20:35Z,5232358835,10800000,1894,SEVENTEEN,"['k-pop', 'k-pop boy group']",10974579,79,1,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
272,221,8/23/22,1,Loona,,Coca-Cola Roxy,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,Live Nation,Asian Pop,3021,213872.68,3898,78,62.0,97.0,70.8,,8,Atlanta_Georgia_United States,Loona,UCOJplhB0wGQWv9OuRmMT-4g,loonatheworld,"More about LOOΠΔ/ 

iTunes: https://itun.es/us/zV5Dgb
Spotify: https://goo.gl/LJpPj1

LOOΠΔ Official : http://www.loonatheworld.com
LOOΠΔ Instagram : https://www.instagram.com/loonatheworld/
LOOΠΔ Twitter : https://twitter.com/loonatheworld
LOOΠΔ Facebook : https://www.facebook.com/loonatheworld/
LOOΠΔ Official Korean Fan Cafe : http://cafe.daum.net/loonatheworld

Copyrights 2016 ⓒ BlockBerryCreative. All Rights Reserved.",2016-08-31T11:43:03Z,870271221,1940000,1113,Loona,"['k-pop', 'k-pop girl group']",2420902,56,1,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
273,233,8/7/22,1,G I-DLE,,Cobb Energy Performing Arts Centre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,"AEG Presents, Goldenvoice","Asian Pop, World",2687,290114.0,2700,100,60.0,180.0,107.97,,8,Atlanta_Georgia_United States,G I-DLE,UCritGVo7pLJLUS8wEu32vow,(G)I-DLE (여자)아이들 (Official YouTube Channel),"(G)I-DLE Official YouTube Channel.
(여자)아이들 공식 유튜브 채널입니다.

미연, 민니, 소연, 우기, 슈화
MIYEON, MINNIE, SOYEON, YUQI, SHUHUA

",2018-04-19T03:18:44Z,4481184360,7950000,993,G I-DLE,['k-pop girl group'],8622724,77,6,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
274,245,7/12/22,1,TOMORROW X TOGETHER,,Fox Theatre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,AEG Presents,Asian Pop,4509,647193.0,4509,100,59.0,249.0,143.53,,7,Atlanta_Georgia_United States,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,TOMORROW X TOGETHER OFFICIAL,"#투모로우바이투게더 공식 유튜브 입니다.
This is the official YouTube for #TOMORROW_X_TOGETHER",2018-12-21T01:41:52Z,1933565861,11600000,1942,TOMORROW X TOGETHER,"['k-pop', 'k-pop boy group']",9608554,76,1,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
275,267,2/24/22,1,Twice,,State Farm Arena,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,Live Nation,Asian Pop,11596,1294523.5,11596,100,59.5,199.5,111.64,,2,Atlanta_Georgia_United States,Twice,UCzgxx_DM2Dcb9Y1spb9mUJA,TWICE,TWICE Official YouTube Channel,2016-03-27T15:48:08Z,5897909757,16900000,1460,Twice,"['k-pop', 'k-pop girl group', 'pop']",19653966,81,3,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
276,282,1/31/20,1,Stray Kids,,Fox Theatre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,Subkulture Entertainment,"Asian Pop, World",3077,419403.0,4519,68,69.0,199.0,136.3,,1,Atlanta_Georgia_United States,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,Stray Kids Official YouTube,2017-05-12T03:28:10Z,4625292848,15800000,1015,Stray Kids,"['k-pop', 'k-pop boy group', 'pop']",14634767,82,4,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
277,317,7/30/19,1,Monsta X,,Fox Theatre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,(In-House Promotion),"Asian Pop, World",4221,499839.0,4368,97,59.0,249.0,118.42,,7,Atlanta_Georgia_United States,Monsta X,UCZvCP6sWj75MwpUP4LVtpNw,MONSTA X,,2017-11-14T09:07:19Z,604090413,2570000,779,Monsta X,"['k-pop', 'k-pop boy group']",5137585,60,1,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
278,345,5/5/19,1,BLACKPINK,,Infinite Energy Center,Duluth,Georgia,United States,Atlanta,,US DOLLAR,"(In-House Promotion), AEG Presents, Goldenvoice",Asian Pop,9180,1518063.25,9339,98,82.5,282.5,165.37,,5,Duluth_Georgia_United States,BLACKPINK,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,"BLACKPINK Official YouTube Channel
블랙핑크 공식 유튜브 채널입니다.

JISOO, JENNIE, ROSÉ, LISA
지수, 제니, 로제, 리사",2016-06-29T03:15:23Z,34947503963,93100000,592,BLACKPINK,"['k-pop', 'k-pop girl group', 'pop']",47764458,81,6,False,10711908,479028,4.471920409,Gwinnett,957062,127152,13.285659654233479
279,376,11/14/18,1,Day6,,Cobb Energy Performing Arts Centre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,Subkulture Entertainment,"Asian Pop, World",2546,311820.0,2648,96,65.0,185.0,122.47,,11,Atlanta_Georgia_United States,Day6,UCp-pqXsizklX3ZHvLxXyhxw,DAY6,DAY6 Official YouTube,2016-03-23T02:09:52Z,712041524,1930000,599,Day6,"['k-pop', 'k-pop boy group']",3176646,63,2,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
280,386,7/25/18,1,Monsta X,,Cobb Energy Performing Arts Centre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,"AEG Presents, Goldenvoice","Asian Pop, World",2527,322275.0,2537,100,85.0,195.0,127.53,,7,Atlanta_Georgia_United States,Monsta X,UCZvCP6sWj75MwpUP4LVtpNw,MONSTA X,,2017-11-14T09:07:19Z,604090413,2570000,779,Monsta X,"['k-pop', 'k-pop boy group']",5137585,60,2,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
281,393,7/2/18,1,Wanna One,,Cobb Energy Performing Arts Centre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,"AEG Presents, Goldenvoice",Asian Pop,1822,301740.0,2515,72,60.0,220.0,165.61,,7,Atlanta_Georgia_United States,Wanna One,UC3stmiOTQdbzlRK1QOVZQ-g,Wanna One 워너원,Wanna One 워너원 공식 아카이빙 계정입니다.,2022-01-03T03:27:19.735448Z,14574501,134000,45,Wanna One,"['k-pop', 'k-pop boy group']",1714675,53,0,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
282,402,5/15/18,1,BABYMETAL,Skyharbor,The Tabernacle,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,Live Nation,"Asian Pop, Pop / Rock",2483,106760.0,2483,100,34.5,58.5,43.0,,5,Atlanta_Georgia_United States,BABYMETAL,UC33_tIj4m1_XaqfFcomShvw,BABYMETAL,"BABYMETAL YouTube Official Channel
",2012-07-05T10:07:13Z,789630545,2880000,198,BABYMETAL,"['idol rock', 'j-metal', 'kawaii metal']",1860900,66,1,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
283,429,9/6/17,1,Taeyang,,Cobb Energy Performing Arts Centre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,Kpopme Entertainment,"Asian Pop, World",1557,292883.37,2284,68,104.94,338.14,188.11,,9,Atlanta_Georgia_United States,Taeyang,UCDJnRpq0DnQhrwi1ruuQa7g,TAEYANG,"TAEYANG Official YouTube Channel
태양 공식 유튜브 채널입니다.",2009-08-21T01:19:45Z,319418760,1830000,70,Taeyang,"['k-pop', 'korean r&b']",1331362,63,2,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
284,447,7/16/17,1,Monsta X,,Cobb Energy Performing Arts Centre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,"AEG Presents, Powerhouse Live","Asian Pop, World",2591,266980.0,2669,97,50.0,195.0,103.04,,7,Atlanta_Georgia_United States,Monsta X,UCZvCP6sWj75MwpUP4LVtpNw,MONSTA X,,2017-11-14T09:07:19Z,604090413,2570000,779,Monsta X,"['k-pop', 'k-pop boy group']",5137585,60,6,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
285,476,4/14/17,1,Red Hot Chili Peppers,"BABYMETAL, Jack Irons",Philips Arena,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,"AEG Presents, FPC Live (Frank Productions Concerts)",Pop / Rock,13104,1225612.0,13104,100,53.0,103.0,93.53,,4,Atlanta_Georgia_United States,Red Hot Chili Peppers,UCrSorX845CEWXzU4Z7BojjA,Red Hot Chili Peppers - Topic,"We went in search of ourselves as the band that we have somehow always been. Just for the fun of it we jammed and learned some old songs. Before long we started the mysterious process of building new songs. A beautiful bit of chemistry meddling that had befriended us hundreds of times along the way. Once we found that slip stream of sound and vision, we just kept mining. With time turned into an elastic waist band of oversized underwear, we had no reason to stop writing and rocking. It felt like a dream. When all was said and done, our moody love for each other and the magic of music had gifted us with more songs than we knew what to do with. Well we figured it out. 2 double albums released back to back. The second of which is easily as meaningful as the first or should that be reversed. 'Return of the Dream Canteen' is everything we are and ever dreamed of being. It’s packed. Made with the blood of our hearts, yours truly, the Red Hot Chili Peppers.",2013-05-16T14:09:58Z,1516138450,82100,1041,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",20316310,82,4,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
286,479,4/5/17,1,B.A.P.,,Cobb Energy Performing Arts Centre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,"AEG Presents, Goldenvoice","Asian Pop, Pop / Rock",1215,150300.0,2551,48,50.0,175.0,123.7,,4,Atlanta_Georgia_United States,B.A.P.,UCjNqz4xqatELyN_UaEUjBrQ,BAP!,"IP: mc.bapserveris.lt
Versija: 1.20 - 1.20.2

BAP - nugalėk kitus ir tapk geriausiu!


Tai yra oficialus BAP kanalas, kur rasite kaip daryti įvairius dalykus Minecraft serveryje.

Daugiau informacijos atrasite mūsų svetainėje ir Discorde:
https://bapserveris.lt/
https://www.discord.io/BAPP


Socialiniai tinklai:
TikTok: https://www.tiktok.com/@bapserveris77
Facebook: https://www.facebook.com/BAPSERVER

",2020-06-27T21:10:45.37742Z,339577,2940,181,B.A.P.,"['k-pop', 'k-pop boy group']",721286,43,2,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
287,519,7/8/16,1,Got7,,Cobb Energy Performing Arts Centre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,Subkulture Entertainment,"Asian Pop, World",2600,354495.0,2600,100,65.0,235.0,136.34,,7,Atlanta_Georgia_United States,Got7,UC8HEl74jL3bLLwfDP1OALxw,GOT7,GOT7 Official YouTube,2012-02-02T07:43:35Z,934828590,6220000,579,Got7,"['k-pop', 'k-pop boy group']",6515511,59,4,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
288,527,4/27/16,1,B.A.P.,,Cobb Energy Performing Arts Centre,Atlanta,Georgia,United States,Atlanta,,US DOLLAR,"AEG Presents, Goldenvoice","Asian Pop, Pop / Rock",1320,157255.0,2501,53,50.0,180.0,119.13,,4,Atlanta_Georgia_United States,B.A.P.,UCjNqz4xqatELyN_UaEUjBrQ,BAP!,"IP: mc.bapserveris.lt
Versija: 1.20 - 1.20.2

BAP - nugalėk kitus ir tapk geriausiu!


Tai yra oficialus BAP kanalas, kur rasite kaip daryti įvairius dalykus Minecraft serveryje.

Daugiau informacijos atrasite mūsų svetainėje ir Discorde:
https://bapserveris.lt/
https://www.discord.io/BAPP


Socialiniai tinklai:
TikTok: https://www.tiktok.com/@bapserveris77
Facebook: https://www.facebook.com/BAPSERVER

",2020-06-27T21:10:45.37742Z,339577,2940,181,B.A.P.,"['k-pop', 'k-pop boy group']",721286,43,2,False,10711908,479028,4.471920409,Fulton,1066710,80949,7.588660460668785
289,32,9/20/23,1,Loona,,Theater At MGM National Harbor,Oxon Hill,Maryland,United States,Washington,,US DOLLAR,"Live Nation, MGM Resorts International",Asian Pop,1370,148719.0,1800,76,59.0,159.0,108.55,,9,Oxon Hill_Maryland_United States,Loona,UCOJplhB0wGQWv9OuRmMT-4g,loonatheworld,"More about LOOΠΔ/ 

iTunes: https://itun.es/us/zV5Dgb
Spotify: https://goo.gl/LJpPj1

LOOΠΔ Official : http://www.loonatheworld.com
LOOΠΔ Instagram : https://www.instagram.com/loonatheworld/
LOOΠΔ Twitter : https://twitter.com/loonatheworld
LOOΠΔ Facebook : https://www.facebook.com/loonatheworld/
LOOΠΔ Official Korean Fan Cafe : http://cafe.daum.net/loonatheworld

Copyrights 2016 ⓒ BlockBerryCreative. All Rights Reserved.",2016-08-31T11:43:03Z,870271221,1940000,1113,Loona,"['k-pop', 'k-pop girl group']",2420902,56,2,False,6177224,420944,6.814452576,Prince George's,967201,41875,4.32950338140676
290,55,7/19/23,1,KARD,,Theater At MGM National Harbor,Oxon Hill,Maryland,United States,Washington,,US DOLLAR,"Live Nation, MGM Resorts International","Asian Pop, Dance / Electronic",1547,159819.0,1742,89,59.0,199.0,103.31,,7,Oxon Hill_Maryland_United States,KARD,UC5OwlwvsVmf_lXHguB6OYFw,KARD,DSP Media KARD Official YouTube,2016-11-10T06:48:44Z,824835419,3700000,536,KARD,['k-pop'],1910824,56,2,False,6177224,420944,6.814452576,Prince George's,967201,41875,4.32950338140676
291,130,3/14/23,1,CIX,,Theater At MGM National Harbor,Oxon Hill,Maryland,United States,Washington,,US DOLLAR,Live Nation,Asian Pop,1781,99731.0,1781,100,59.0,129.0,56.0,,3,Oxon Hill_Maryland_United States,CIX,UCuaslC77K-NmCy8Xwk7x0hA,CIX Official,C9Entertainment CIX Official Youtube,2019-01-08T10:04:21Z,231851029,1040000,647,CIX,['k-pop'],610025,49,1,False,6177224,420944,6.814452576,Prince George's,967201,41875,4.32950338140676
292,144,2/8/23,1,P1harmony,,Theater At MGM National Harbor,Oxon Hill,Maryland,United States,Washington,,US DOLLAR,"Live Nation, MGM Resorts International",Asian Pop,2836,328488.0,2836,100,69.0,179.0,115.83,,2,Oxon Hill_Maryland_United States,P1harmony,UCe-XzQhLaq4zS_mPXzuc_2Q,P1Harmony,"P1Harmony Official YouTube Channel
피원하모니 공식 유튜브 계정입니다.",2020-08-25T09:49:33.713788Z,116554621,995000,1049,P1harmony,"['k-pop', 'k-pop boy group']",1053112,64,2,False,6177224,420944,6.814452576,Prince George's,967201,41875,4.32950338140676
293,225,8/17/22,1,Loona,,Theater At MGM National Harbor,Oxon Hill,Maryland,United States,Washington,,US DOLLAR,Live Nation,Asian Pop,2789,264314.0,2836,98,55.0,199.0,94.77,,8,Oxon Hill_Maryland_United States,Loona,UCOJplhB0wGQWv9OuRmMT-4g,loonatheworld,"More about LOOΠΔ/ 

iTunes: https://itun.es/us/zV5Dgb
Spotify: https://goo.gl/LJpPj1

LOOΠΔ Official : http://www.loonatheworld.com
LOOΠΔ Instagram : https://www.instagram.com/loonatheworld/
LOOΠΔ Twitter : https://twitter.com/loonatheworld
LOOΠΔ Facebook : https://www.facebook.com/loonatheworld/
LOOΠΔ Official Korean Fan Cafe : http://cafe.daum.net/loonatheworld

Copyrights 2016 ⓒ BlockBerryCreative. All Rights Reserved.",2016-08-31T11:43:03Z,870271221,1940000,1113,Loona,"['k-pop', 'k-pop girl group']",2420902,56,2,False,6177224,420944,6.814452576,Prince George's,967201,41875,4.32950338140676
294,33,9/17/23,1,"BABYMETAL, Metalocalypse: Dethklok",Jason Richardson,Michigan Lottery Amphitheater,Sterling Heights,Michigan,United States,Detroit,,US DOLLAR,Live Nation,"Asian Pop, Pop / Rock",4544,220264.0,7000,65,45.0,65.0,48.47,,9,Sterling Heights_Michigan_United States,"BABYMETAL, Metalocalypse: Dethklok",UCsuErkHQ1ix25ZoBwqGyjHQ,Metalocalypse: Dethklok - Topic,,2013-09-14T06:11:31Z,91105105,64400,139,"BABYMETAL, Metalocalypse: Dethklok",['comic metal'],399605,54,6,False,10077331,334300,3.317346627,Macomb,881217,38421,4.359993055059083
295,257,5/26/22,1,Monsta X,,Fox Theatre,Detroit,Michigan,United States,Detroit,,US DOLLAR,"313 Presents, Live Nation","Asian Pop, World",4495,437212.18,5000,90,49.5,149.5,97.27,,5,Detroit_Michigan_United States,Monsta X,UCZvCP6sWj75MwpUP4LVtpNw,MONSTA X,,2017-11-14T09:07:19Z,604090413,2570000,779,Monsta X,"['k-pop', 'k-pop boy group']",5137585,60,3,False,10077331,334300,3.317346627,Wayne,1793561,64947,3.621120218381198
296,34,9/14/23,1,"BABYMETAL, Metalocalypse: Dethklok",Jason Richardson,MGM Music Hall at Fenway,Boston,Massachusetts,United States,Boston,,US DOLLAR,"Crossroads Presents, Live Nation","Asian Pop, Pop / Rock",4960,264260.0,5105,97,20.0,76.5,53.28,,9,Boston_Massachusetts_United States,"BABYMETAL, Metalocalypse: Dethklok",UCsuErkHQ1ix25ZoBwqGyjHQ,Metalocalypse: Dethklok - Topic,,2013-09-14T06:11:31Z,91105105,64400,139,"BABYMETAL, Metalocalypse: Dethklok",['comic metal'],399605,54,3,False,7029917,507934,7.225320014,Suffolk,797936,81140,10.168735337169899
297,179,11/10/22,1,ITZY,,MGM Music Hall at Fenway,Boston,Massachusetts,United States,Boston,,US DOLLAR,"(In-House Promotion), Crossroads Presents",Asian Pop,4052,406148.0,4052,100,59.5,159.5,100.23,,11,Boston_Massachusetts_United States,ITZY,UCDhM2k2Cua-JdobAh5moMFg,ITZY,"ITZY ""BORN TO BE""
https://ITZY.lnk.to/BORNTOBE

📌Release
2024.01.08 MON 6PM (KST) | 4AM (EST)

#ITZY #MIDZY 
#ITZYComeback
#ITZY_BORNTOBE
#ITZY_UNTOUCHABLE
",2019-01-14T08:52:03Z,2699478459,9020000,1479,ITZY,"['k-pop', 'k-pop girl group']",6894287,73,3,False,7029917,507934,7.225320014,Suffolk,797936,81140,10.168735337169899
298,308,9/11/19,1,BABYMETAL,Avatar,House Of Blues Boston,Boston,Massachusetts,United States,Boston,,US DOLLAR,Crossroads Presents,"Asian Pop, Pop / Rock",2138,126200.0,2425,88,52.0,82.0,59.03,,9,Boston_Massachusetts_United States,BABYMETAL,UC33_tIj4m1_XaqfFcomShvw,BABYMETAL,"BABYMETAL YouTube Official Channel
",2012-07-05T10:07:13Z,789630545,2880000,198,BABYMETAL,"['idol rock', 'j-metal', 'kawaii metal']",1860900,66,2,False,7029917,507934,7.225320014,Suffolk,797936,81140,10.168735337169899
299,523,5/5/16,1,BABYMETAL,,House Of Blues Boston,Boston,Massachusetts,United States,Boston,,US DOLLAR,Crossroads Presents,"Asian Pop, Pop / Rock",2425,92050.0,2425,100,37.5,50.0,37.96,,5,Boston_Massachusetts_United States,BABYMETAL,UC33_tIj4m1_XaqfFcomShvw,BABYMETAL,"BABYMETAL YouTube Official Channel
",2012-07-05T10:07:13Z,789630545,2880000,198,BABYMETAL,"['idol rock', 'j-metal', 'kawaii metal']",1860900,66,3,False,7029917,507934,7.225320014,Suffolk,797936,81140,10.168735337169899
